essay_set,WordCount,LongWord,AvgWord,Quotation,SentenceCount,SentenceLength,CommaCount,NounCount,AdverbCount,AdjectiveCount,VerbCount,PunctuationCount,ForeignCount,SpellingMistake,Positive,Negative,score,GradeLevel,EssayType
1,527,108,4.921113689095129,0,37,67.97297297297297,17,106,6,24,57,68,0,1,0.002919018268585205,0.997081,4,10,1
1,233,36,4.635922330097087,0,19,60.105263157894754,6,43,7,6,30,24,0,1,0.9985113999999999,0.0014886260032653806,2,10,1
1,540,125,5.016018306636155,2,27,96.4074074074074,23,109,4,16,44,60,0,1,0.02395898103713989,0.9760409999999999,4,10,1
1,485,70,4.366197183098592,3,14,162.35714285714286,21,102,7,21,52,40,0,1,0.0005098581314086914,0.99949014,3,10,1
1,384,60,4.551319648093842,2,20,93.65,4,83,20,13,42,30,0,1,0.9926454,0.007354617118835448,3,10,1
1,621,99,4.4613935969868175,6,43,66.44186046511628,19,94,11,19,71,67,0,1,0.010142266750335692,0.98985773,5,10,1
1,285,47,4.682730923694778,0,19,73.42105263157895,9,54,5,12,35,29,0,1,0.001996636390686035,0.99800336,3,10,1
1,415,71,4.6629834254143665,3,27,74.92592592592592,9,88,8,18,45,37,0,1,0.99805236,0.001947641372680664,4,10,1
1,355,69,4.632107023411371,0,11,152.0909090909091,24,65,6,13,39,36,0,1,0.0011629462242126465,0.99883705,3,10,1
1,315,35,4.276363636363636,3,24,59.45833333333334,4,49,3,12,37,31,0,1,0.002442896366119385,0.9975571,3,10,1
1,516,88,4.410596026490067,2,31,78.06451612903227,15,88,16,22,52,48,0,1,0.002814173698425293,0.9971858,4,10,1
1,314,54,4.645985401459853,3,23,66.26086956521739,6,60,5,13,33,29,0,1,0.8901618,0.10983818769454956,3,10,1
1,648,140,4.825842696629214,5,36,85.41666666666667,42,115,9,28,57,95,0,1,0.07717770338058473,0.9228223,5,10,1
1,210,50,4.974093264248705,0,9,127.11111111111113,6,55,2,19,24,16,0,1,0.03849208354949951,0.9615079,3,10,1
1,462,80,4.486486486486488,1,32,68.78125,12,86,2,18,46,45,0,1,0.04562318325042725,0.9543768,3,10,1
1,328,55,4.295302013422819,0,19,82.05263157894737,10,59,2,13,28,29,1,1,0.9900540999999999,0.009945929050445557,2,10,1
1,218,20,3.930348258706468,0,10,98.1,4,38,2,8,28,15,0,1,0.8695767,0.13042330741882324,2,10,1
1,353,63,4.610759493670887,1,17,103.29411764705885,7,67,4,12,43,29,0,1,0.004604339599609375,0.99539566,3,10,1
1,344,57,4.345794392523365,3,13,131.0,3,67,16,22,32,18,0,1,0.055172979831695564,0.9448270000000001,3,10,1
1,478,93,4.595890410958903,5,21,115.71428571428572,9,93,18,11,56,30,0,1,0.000784754753112793,0.99921525,4,10,1
1,302,55,4.649606299212596,0,19,74.52631578947368,15,68,1,7,34,37,0,1,0.9927386,0.007261395454406737,3,10,1
1,280,40,4.642276422764229,0,12,114.66666666666669,6,46,12,11,30,19,0,1,0.011655330657958984,0.98834467,3,10,1
1,509,85,4.531322505800464,3,31,75.90322580645163,23,87,7,15,55,60,0,1,0.0244491696357727,0.97555083,3,10,1
1,688,74,3.9651898734177213,1,34,91.29411764705885,18,118,6,19,76,55,0,1,0.11407923698425293,0.88592076,4,10,1
1,372,44,3.9,1,15,116.53333333333332,5,62,3,22,43,19,0,1,0.007716715335845947,0.9922833000000001,3,10,1
1,175,30,4.2155688622754495,0,7,123.42857142857143,0,33,2,5,24,7,0,1,0.92936265,0.07063734531402588,3,10,1
1,733,126,4.568778979907265,3,44,80.88636363636364,25,138,19,29,87,75,0,1,0.02691650390625,0.9730834999999999,4,10,1
1,486,88,4.547029702970296,6,28,79.03571428571429,33,86,3,17,40,62,0,1,0.98741925,0.0125807523727417,3,10,1
1,540,74,4.196280991735537,0,40,61.875,9,92,5,31,50,50,1,1,0.9688450000000001,0.031154990196228024,3,10,1
1,410,81,4.836309523809524,2,23,84.26086956521739,19,81,2,17,35,44,0,1,0.0008191466331481934,0.99918085,4,10,1
1,365,69,4.6957928802589,1,24,72.33333333333333,17,69,9,12,28,42,0,1,0.0030182600021362305,0.99698174,4,10,1
1,624,96,4.338129496402877,5,27,108.92592592592592,25,103,13,27,67,54,0,1,0.2479749917984009,0.752025,4,10,1
1,449,68,4.465686274509804,1,26,84.76923076923076,5,103,5,13,50,31,0,1,0.9617674,0.038232624530792236,4,10,1
1,259,43,4.447963800904978,8,14,85.0,2,39,4,11,29,18,0,1,0.00039380788803100586,0.9996062,2,10,1
1,654,93,4.2160278745644595,6,31,95.58064516129032,16,109,13,15,72,51,1,1,0.0039237141609191895,0.9960763000000001,4,10,1
1,366,55,4.240853658536587,0,23,73.73913043478261,13,64,9,12,43,36,0,1,0.9786888000000001,0.02131122350692749,3,10,1
1,329,52,4.480565371024736,3,15,102.4,11,62,5,14,23,29,0,1,0.97953415,0.020465850830078125,3,10,1
1,470,70,4.2890442890442895,2,20,112.45,4,89,4,18,45,28,0,1,0.0009253621101379397,0.99907464,3,10,1
1,579,113,4.622137404580153,2,26,112.30769230769228,20,104,9,39,47,47,0,1,0.003995656967163086,0.99600434,5,10,1
1,502,92,4.5488372093023255,3,27,87.37037037037037,29,84,7,19,56,67,0,1,0.0047315359115600595,0.99526846,3,10,1
1,348,54,4.412903225806452,1,30,54.93333333333333,1,59,10,10,32,32,0,1,0.007033586502075195,0.9929664,3,10,1
1,505,91,4.531531531531533,0,30,80.86666666666666,27,100,6,15,60,57,0,1,0.003699064254760742,0.99630094,3,10,1
1,314,37,4.051194539249146,0,12,122.33333333333331,3,45,6,13,32,16,0,1,0.9840495000000001,0.015950500965118408,3,10,1
1,586,110,4.6920152091254765,0,30,98.8,16,145,8,26,56,49,0,1,0.00587385892868042,0.99412614,4,10,1
1,416,74,4.693766937669377,4,18,115.72222222222223,6,78,3,19,34,26,0,1,0.3325377106666565,0.6674623000000001,3,10,1
1,486,87,4.598997493734336,4,36,61.05555555555557,20,81,6,23,43,61,0,1,0.0017549991607666016,0.998245,4,10,1
1,491,110,5.03030303030303,3,25,94.52,43,89,9,13,37,72,0,1,0.91028064,0.08971935510635376,5,10,1
1,526,122,4.991111111111112,3,23,116.21739130434784,24,99,8,22,59,50,0,1,0.9884448,0.011555194854736328,4,10,1
1,296,56,4.688212927756654,3,17,87.0,7,54,6,12,30,26,0,1,0.64569813,0.3543018698692322,3,10,1
1,455,79,4.390547263681592,3,21,102.1904761904762,18,85,9,11,46,45,0,1,0.008620262145996094,0.99137974,4,10,1
1,432,42,4.17948717948718,1,26,76.69230769230771,12,76,5,26,51,38,0,1,0.9499665,0.050033509731292725,3,10,1
1,362,58,4.232919254658385,2,20,83.25,13,50,8,4,36,36,0,1,0.014514625072479246,0.9854854,3,10,1
1,630,110,4.654296875,7,39,73.23076923076924,42,122,8,28,65,89,0,1,0.008808493614196777,0.9911915000000001,4,10,1
1,330,49,4.522033898305085,0,11,147.0909090909091,1,64,10,19,28,17,0,1,0.001125931739807129,0.99887407,3,10,1
1,454,76,4.619170984455959,2,27,79.33333333333333,13,80,9,15,45,46,0,1,0.8041243,0.19587570428848267,3,10,1
1,447,102,4.9489795918367365,0,27,85.37037037037038,21,105,14,27,35,50,0,1,0.0024020075798034672,0.997598,5,10,1
1,289,56,4.433962264150943,0,17,83.6470588235294,3,58,8,11,26,20,0,1,0.004059791564941406,0.9959402,3,10,1
1,477,78,4.4892601431980905,0,23,99.0,22,93,7,20,47,47,0,1,0.90159583,0.0984041690826416,3,10,1
1,336,76,4.8006644518272426,0,22,78.36363636363636,12,68,10,15,45,37,0,1,0.9939507,0.006049275398254394,3,10,1
1,492,109,4.820689655172414,1,34,73.47058823529412,16,121,8,21,50,54,0,1,0.9991624,0.0008376240730285645,4,10,1
1,468,87,4.5954773869346734,1,34,64.5,9,100,18,20,44,47,0,1,0.99215275,0.007847249507904053,4,10,1
1,261,53,4.5990990990990985,2,16,76.6875,6,49,2,12,24,25,0,1,0.7034865,0.2965134978294373,3,10,1
1,360,79,4.824281150159744,2,20,90.15,11,77,1,16,34,31,0,1,0.008513808250427246,0.9914861999999999,3,10,1
1,240,27,3.9910313901345287,0,11,100.1818181818182,3,40,2,8,23,15,0,1,0.02059561014175415,0.9794044,2,10,1
1,332,55,4.258169934640523,0,15,106.26666666666668,8,65,5,17,36,23,0,1,0.9970713,0.0029286742210388184,3,10,1
1,626,108,4.336363636363636,2,29,100.20689655172414,25,114,15,19,60,57,0,1,0.0081559419631958,0.99184406,5,10,1
1,75,13,4.4603174603174605,1,4,85.0,2,15,1,3,6,7,0,1,0.00047260522842407227,0.9995274,1,10,1
1,657,121,4.7709090909090905,5,32,98.1875,19,112,14,21,70,62,1,1,0.02545475959777832,0.97454524,5,10,1
1,382,60,4.440233236151603,2,26,70.76923076923076,8,75,5,15,29,34,0,1,0.0015571117401123047,0.9984429,3,10,1
1,456,91,4.6,2,21,105.66666666666669,21,89,8,23,35,46,0,1,0.00464552640914917,0.9953545,4,10,1
1,611,131,4.811918063314711,6,29,106.6206896551724,28,97,9,35,59,58,0,1,0.80618274,0.19381725788116452,5,10,1
1,513,114,4.892448512585812,0,32,79.46875,29,109,5,26,48,66,0,1,0.91069347,0.0893065333366394,4,10,1
1,597,123,4.6736641221374065,1,36,81.55555555555556,19,137,10,19,71,64,0,1,0.9881624,0.011837601661682129,5,10,1
1,274,54,4.669603524229076,9,17,74.70588235294117,4,46,0,14,21,23,0,1,0.0010082721710205078,0.9989916999999999,3,10,1
1,519,68,4.3038793103448265,2,26,93.65384615384615,5,100,4,22,48,33,0,1,0.00691676139831543,0.99308324,4,10,1
1,392,71,4.653521126760563,0,25,79.24,20,79,7,17,41,45,0,1,0.000787198543548584,0.9992128,4,10,1
1,556,90,4.199604743083004,3,23,113.3913043478261,6,94,6,19,58,37,0,1,0.020654022693634037,0.9793459999999999,4,10,1
1,530,112,4.682203389830509,1,29,91.48275862068964,25,111,14,22,56,55,3,1,0.99285483,0.0071451663970947266,3,10,1
1,415,63,4.480106100795756,1,26,78.46153846153847,8,87,1,28,38,37,0,1,0.99576616,0.004233837127685547,3,10,1
1,376,59,4.36969696969697,4,21,83.38095238095238,12,68,7,25,26,33,0,1,0.6868426999999999,0.313157320022583,3,10,1
1,602,101,4.664609053497943,8,38,71.44736842105263,26,108,5,17,65,70,0,1,0.002032041549682617,0.99796796,3,10,1
1,440,70,4.701408450704227,2,29,68.79310344827586,20,75,6,18,37,52,0,1,0.0010530948638916016,0.9989469000000001,4,10,1
1,661,159,4.958115183246075,0,45,74.86666666666666,27,140,14,28,62,73,0,1,0.9945168,0.00548321008682251,4,10,1
1,522,81,4.527149321266967,5,28,86.25,27,99,6,28,51,67,0,1,0.0006225109100341798,0.9993774999999999,4,10,1
1,608,97,4.506616257088846,2,26,111.03846153846152,3,111,8,24,60,43,0,1,0.003216266632080078,0.99678373,3,10,1
1,575,90,4.375518672199172,4,26,98.69230769230772,31,99,4,15,45,64,0,1,0.33473563194274897,0.66526437,4,10,1
1,505,85,4.466666666666667,2,31,78.35483870967742,17,85,5,17,67,50,0,1,0.8660244,0.13397562503814694,3,10,1
1,393,65,4.6537313432835825,6,26,71.84615384615384,10,66,9,11,49,47,0,1,0.0053498148918151855,0.9946502,4,10,1
1,134,14,3.905511811023622,0,2,310.5,3,22,1,3,16,6,0,1,0.86060786,0.13939213752746582,2,10,1
1,435,66,4.469849246231155,0,17,127.05882352941177,3,79,12,18,46,23,0,1,0.0020161867141723637,0.9979838,3,10,1
1,423,91,5.082191780821918,1,17,129.58823529411765,10,86,8,24,36,32,0,1,0.71207976,0.2879202365875244,4,10,1
1,405,64,4.313559322033898,1,27,68.62962962962963,16,73,4,13,40,43,0,1,0.9916802,0.00831979513168335,4,10,1
1,269,37,4.244635193133047,0,20,60.1,5,45,5,10,24,26,1,1,0.65729594,0.34270405769348145,2,10,1
1,401,72,4.594444444444443,4,21,94.90476190476193,7,88,1,18,41,31,0,1,0.003357231616973877,0.99664277,4,10,1
1,474,99,4.875598086124402,0,22,110.63636363636364,26,112,7,33,37,51,0,1,0.9961279000000001,0.0038720965385437007,4,10,1
1,627,124,4.8640595903165735,2,29,107.58620689655173,44,138,10,27,71,76,0,1,0.9565056999999999,0.04349428415298462,3,10,1
1,553,134,4.848484848484849,0,33,86.6969696969697,16,127,11,20,66,57,0,1,0.8443338,0.15566617250442505,4,10,1
1,433,74,4.506297229219143,0,21,103.09523809523807,6,92,6,18,52,26,0,1,0.3814930319786072,0.61850697,3,10,1
1,449,102,4.9021739130434785,2,29,73.89655172413794,26,78,10,16,53,61,0,1,0.97994745,0.02005255222320557,3,10,1
1,351,56,4.340557275541797,1,12,142.75,11,80,6,10,36,24,0,1,0.10346472263336183,0.8965353000000001,3,10,1
1,624,117,4.652255639097745,0,29,102.6896551724138,21,124,6,37,56,52,1,1,0.90666616,0.09333384037017822,5,10,1
1,362,58,4.482866043613707,2,16,109.0,9,66,3,5,59,30,0,1,0.9971715,0.002828478813171387,3,10,1
1,455,64,4.324455205811138,2,27,80.44444444444444,3,76,5,22,50,30,0,1,0.8011884,0.1988115906715393,4,10,1
1,369,72,4.601823708206687,2,20,91.15,14,78,11,9,46,36,0,1,0.008716821670532227,0.9912832,3,10,1
1,449,79,4.343511450381679,3,18,115.66666666666669,31,66,10,25,40,50,0,1,0.0006857514381408691,0.99931425,4,10,1
1,759,192,5.035276073619632,2,41,94.97560975609757,36,163,19,37,73,77,0,1,0.4050535559654236,0.59494644,3,10,1
1,439,43,4.025,1,26,76.30769230769229,5,73,13,17,53,33,0,1,0.94765097,0.0523490309715271,2,10,1
1,376,53,4.341107871720117,0,30,60.06666666666667,1,83,2,10,47,32,0,1,0.6986846999999999,0.3013153076171875,3,10,1
1,378,50,4.057636887608068,3,18,96.5,5,63,5,13,41,23,0,1,0.002038657665252685,0.99796134,3,10,1
1,759,150,4.848909657320872,2,36,103.30555555555556,23,146,9,23,73,65,0,1,0.0008206963539123535,0.9991793,5,10,1
1,551,99,4.557692307692308,5,35,73.34285714285714,33,86,11,22,54,67,0,1,0.001034080982208252,0.9989659,4,10,1
1,337,57,4.559440559440558,4,20,78.5,4,65,3,7,35,30,0,1,0.0024405717849731445,0.9975594000000001,3,10,1
1,469,81,4.711640211640212,8,30,70.96666666666667,19,90,6,14,43,64,0,1,0.00722283124923706,0.99277717,4,10,1
1,777,134,4.277620396600566,0,45,81.8,3,152,11,25,72,51,0,1,0.0008100271224975586,0.9991899999999999,4,10,1
1,388,67,4.365217391304348,0,16,114.6875,11,51,4,14,45,30,0,1,0.000586092472076416,0.9994139000000001,4,10,1
1,615,120,4.7164461247637055,6,36,83.0,20,115,11,24,63,67,0,1,0.0015372633934020994,0.99846274,5,10,1
1,332,86,5.185053380782918,0,24,71.41666666666667,17,73,9,25,33,43,0,1,0.99401695,0.0059830546379089355,4,10,1
1,235,37,4.2,1,9,123.22222222222223,2,37,6,5,27,12,0,1,0.006375312805175781,0.9936246999999999,3,10,1
1,607,109,4.637571157495256,0,24,122.79166666666669,19,106,5,24,73,50,0,1,0.02204030752182007,0.9779597,5,10,1
1,405,89,4.954022988505748,2,29,70.44827586206897,17,79,5,24,38,46,0,1,0.06918954849243164,0.93081045,3,10,1
1,305,58,4.4296028880866425,1,15,99.26666666666668,10,69,3,10,39,28,0,1,0.99660516,0.0033948421478271484,3,10,1
1,519,107,4.68859649122807,0,27,95.07407407407408,20,119,16,17,55,53,0,1,0.9778529,0.02214711904525757,4,10,1
1,414,87,4.658333333333333,2,27,74.44444444444444,11,87,3,31,47,41,0,1,0.0025011897087097172,0.9974988000000001,4,10,1
1,485,80,4.406103286384977,2,18,126.94444444444444,19,99,9,17,48,42,0,1,0.7382888000000001,0.2617111802101135,4,10,1
1,813,147,4.648529411764706,8,32,119.03125,45,143,11,44,73,94,0,1,0.2079421877861023,0.7920578,5,10,1
1,277,36,4.0540540540540535,0,12,108.08333333333331,2,40,2,21,32,17,0,1,0.99615157,0.003848433494567871,3,10,1
1,355,42,4.2087227414330215,0,15,110.46666666666668,4,76,4,13,32,22,0,1,0.6356331999999999,0.3643668293952942,3,10,1
1,292,33,4.203007518796992,0,15,91.26666666666668,3,47,3,13,28,20,0,1,0.04025983810424805,0.95974016,3,10,1
1,464,77,4.344059405940594,4,27,78.96296296296295,8,64,18,15,60,40,0,1,0.98443145,0.015568554401397703,3,10,1
1,395,73,4.7175141242937855,1,33,60.33333333333334,5,87,6,15,49,38,0,1,0.020997881889343258,0.9790021000000001,3,10,1
1,248,40,4.638009049773756,3,11,112.27272727272728,7,57,6,4,31,19,0,1,0.02039027214050293,0.9796097,3,10,1
1,137,19,4.102362204724409,0,10,63.8,0,30,3,4,11,10,0,1,0.9611903,0.03880971670150757,2,10,1
1,302,63,4.850393700787404,2,20,73.35,5,64,2,8,33,31,0,1,0.9956126000000001,0.004387378692626953,3,10,1
1,242,27,3.9357798165137616,0,13,81.76923076923076,9,36,3,6,23,22,0,1,0.005943238735198975,0.99405676,2,10,1
1,321,64,4.656826568265684,1,22,68.68181818181819,18,70,3,12,28,44,0,1,0.003961622714996338,0.9960384,3,10,1
1,296,59,4.749019607843136,2,17,85.23529411764707,12,52,6,17,30,28,0,1,0.008556604385375977,0.9914434000000001,3,10,1
1,215,47,4.74871794871795,2,8,139.125,4,44,0,9,27,13,0,1,0.9936254999999999,0.006374478340148926,3,10,1
1,10,1,5.0,0,1,47.0,1,2,0,1,0,2,0,1,0.99880636,0.0011936426162719727,0,10,1
1,209,37,4.527777777777779,1,11,89.45454545454545,6,31,7,7,26,18,0,1,0.0012917518615722654,0.99870825,2,10,1
1,598,109,4.533333333333333,0,44,66.9090909090909,8,126,18,22,61,54,0,1,0.9877138000000001,0.01228618621826172,4,10,1
1,571,103,4.759574468085106,1,28,95.67857142857143,42,93,5,41,49,77,0,1,0.7616364000000001,0.2383636236190796,4,10,1
1,283,48,4.396946564885496,0,10,140.4,10,59,4,13,29,20,0,1,0.9985492,0.0014507770538330078,3,10,1
1,693,177,5.059121621621622,1,32,111.09375,53,136,21,37,57,88,0,1,0.8848963,0.11510372161865234,5,10,1
1,503,99,4.796252927400468,9,28,87.42857142857143,16,115,9,26,53,64,0,1,0.0004805922508239746,0.9995194,3,10,1
1,441,55,4.436813186813186,3,24,81.45833333333333,16,59,6,15,48,44,0,1,0.016654253005981445,0.98334575,3,10,1
1,386,71,4.616959064327485,3,17,112.0,15,81,8,16,35,34,0,1,0.9938363000000001,0.006163716316223145,3,10,1
1,361,69,4.88599348534202,4,21,85.04761904761905,18,83,1,9,46,39,2,1,0.04197293519973755,0.95802706,3,10,1
1,287,54,4.784810126582278,3,18,75.16666666666667,15,56,8,12,26,43,0,1,0.9480735999999998,0.051926374435424805,3,10,1
1,711,152,4.788778877887789,4,33,105.3030303030303,36,143,11,30,70,78,0,1,0.052005112171173096,0.9479949000000001,4,10,1
1,380,63,4.5141065830721,5,24,72.29166666666667,23,66,6,9,44,47,0,1,0.03187346458435058,0.96812654,3,10,1
1,548,119,4.848351648351649,3,33,79.63636363636364,22,101,10,35,45,65,0,1,0.91775197,0.0822480320930481,4,10,1
1,325,71,4.881918819188192,3,19,82.89473684210526,16,53,4,15,38,40,0,1,0.008217930793762207,0.99178207,3,10,1
1,427,78,4.279012345679012,2,9,236.5555555555556,6,81,4,19,46,15,0,1,0.00115966796875,0.99884033,2,10,1
1,165,15,3.6226415094339615,0,5,146.0,0,35,1,2,23,5,0,1,0.0007673501968383789,0.99923265,1,10,1
1,494,86,4.513274336283187,2,17,145.58823529411762,6,112,11,18,58,27,0,1,0.93449736,0.06550264358520508,3,10,1
1,530,111,4.828947368421051,4,30,87.6,19,105,9,21,61,50,0,1,0.000881493091583252,0.9991184999999999,4,10,1
1,533,91,4.348290598290599,2,31,79.74193548387096,25,87,13,22,59,57,0,1,0.007576107978820802,0.9924238999999999,5,10,1
1,516,79,4.289699570815452,1,28,87.0,14,94,6,18,45,42,0,1,0.99317074,0.006829261779785156,4,10,1
1,376,64,4.771986970684039,3,18,97.44444444444444,25,62,2,17,29,48,0,1,0.34974849224090576,0.6502515,4,10,1
1,549,93,4.519148936170213,5,36,71.05555555555556,14,107,13,22,49,57,0,1,0.0009773969650268557,0.9990226000000001,4,10,1
1,283,50,4.591836734693878,1,21,64.23809523809524,10,50,11,7,36,34,1,1,0.0160025954246521,0.9839974,2,10,1
1,561,108,4.633946830265849,2,30,90.83333333333331,14,94,4,16,72,53,0,1,0.55189604,0.44810396432876587,5,10,1
1,289,40,4.485829959514169,2,15,89.33333333333331,10,55,2,13,31,31,0,1,0.97259194,0.027408063411712646,3,10,1
1,714,163,5.0324149108589955,1,37,99.5945945945946,18,153,8,41,71,62,0,1,0.99695027,0.003049731254577637,4,10,1
1,495,77,4.142857142857143,0,24,93.5,18,89,3,19,45,45,0,1,0.003102540969848633,0.99689746,4,10,1
1,357,80,4.819047619047619,1,19,95.47368421052632,16,70,10,25,36,37,0,1,0.000995159149169922,0.99900484,3,10,1
1,304,44,4.35897435897436,1,18,80.27777777777777,6,66,3,8,31,26,0,1,0.001472175121307373,0.9985278000000001,3,10,1
1,341,67,4.718543046357616,1,20,85.35,13,64,13,19,35,39,0,1,0.96444744,0.035552561283111565,3,10,1
1,472,68,4.3619047619047615,5,22,101.36363636363636,19,84,12,21,51,41,1,1,0.99789935,0.0021006464958190922,4,10,1
1,601,100,4.447368421052632,4,33,86.81818181818181,18,100,25,34,50,58,1,1,0.8513702,0.1486297845840454,5,10,1
1,419,69,4.535433070866142,4,28,74.32142857142857,2,88,8,14,51,30,0,1,0.016912281513214108,0.9830877,3,10,1
1,355,60,4.663398692810458,3,24,71.20833333333333,8,57,9,20,43,38,0,1,0.002899765968322754,0.99710023,3,10,1
1,181,21,4.146341463414634,0,13,63.92307692307693,4,30,0,9,13,17,0,1,0.97963357,0.020366430282592773,3,10,1
1,190,26,4.064705882352942,2,10,85.1,3,31,5,7,17,13,0,1,0.0023428797721862797,0.9976571,2,10,1
1,389,58,4.317280453257791,4,13,143.38461538461542,9,81,6,18,36,22,0,1,0.009598672389984129,0.9904013,3,10,1
1,629,112,4.57090909090909,8,36,84.1111111111111,18,109,10,37,61,63,0,1,0.0016262531280517578,0.99837375,4,10,1
1,473,93,4.747596153846153,1,20,118.55,26,89,8,26,52,50,0,1,0.007663309574127197,0.9923367000000001,4,10,1
1,464,83,4.451536643026005,2,20,114.3,14,106,7,14,59,37,0,1,0.007100880146026611,0.9928991,3,10,1
1,401,81,4.71919770773639,0,22,89.68181818181819,18,78,8,23,34,43,0,1,0.9921924000000001,0.007807612419128419,3,10,1
1,168,19,4.341772151898734,0,8,104.5,1,27,4,2,23,9,0,1,0.0006153583526611327,0.99938464,2,10,1
1,322,66,4.6920415224913485,1,21,77.33333333333333,4,73,9,11,39,26,0,1,0.9831924999999999,0.016807496547698975,3,10,1
1,524,90,4.406639004149378,1,32,80.4375,6,109,1,15,65,37,0,1,0.033038079738616936,0.9669619,3,10,1
1,434,67,4.306878306878307,4,19,104.57894736842104,21,84,7,14,41,44,0,1,0.0163232684135437,0.98367673,3,10,1
1,774,164,4.727142857142857,3,37,107.35135135135135,17,192,16,35,79,61,0,1,0.88630164,0.11369836330413817,3,10,1
1,450,100,4.6264501160092815,3,13,185.5384615384616,1,89,16,10,48,14,2,1,0.008574366569519043,0.99142563,3,10,1
1,418,66,4.338666666666667,1,29,68.03448275862068,8,86,5,15,47,40,0,1,0.9919030000000001,0.008096992969512941,3,10,1
1,338,73,4.862295081967213,1,16,110.75,8,75,6,9,32,27,0,1,0.0002944469451904297,0.99970555,3,10,1
1,396,77,4.796511627906976,2,16,123.625,7,84,7,12,42,25,0,1,0.99369687,0.006303131580352783,3,10,1
1,363,46,4.264437689969605,0,16,107.25,12,71,13,12,29,30,0,1,0.0019603371620178227,0.99803966,3,10,1
1,589,135,5.002008032128513,0,28,105.75,29,114,19,44,53,62,0,1,0.0005434751510620117,0.9994565000000001,5,10,1
1,507,85,4.70627802690583,1,33,76.12121212121212,15,101,6,19,56,50,0,1,0.014306128025054932,0.9856939,5,10,1
1,482,81,4.566326530612245,4,24,89.95833333333331,34,90,5,23,43,66,1,1,0.7882165,0.2117835283279419,3,10,1
1,381,59,4.24207492795389,0,23,78.08695652173913,6,66,3,14,50,29,0,1,0.07106155157089232,0.92893845,3,10,1
1,380,54,4.305882352941176,0,25,71.16,11,61,6,14,36,35,0,1,0.010558605194091795,0.9894414,2,10,1
1,189,29,4.265060240963855,3,14,61.42857142857143,3,30,3,11,13,17,0,1,0.0016372203826904295,0.9983628000000001,2,10,1
1,281,42,4.26953125,1,10,133.9,7,58,4,9,33,17,0,1,0.02429819107055664,0.9757018,3,10,1
1,694,170,5.186241610738255,0,34,107.44117647058823,24,152,4,23,71,66,0,1,0.03976750373840332,0.9602325,5,10,1
